Section ID,Section,HS2 ID,HS2,HS4 ID,HS4,Trade Value
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168521,Video Recording Equipment,14854773322
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168522,Audio and Video Recording Accessories,578051675
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168523,Blank Audio Media,6680744343
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168524,Sound Recordings,72321120
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168525,Broadcasting Equipment,2.23452E+11
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168526,Navigation Equipment,2360834812
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168527,Radio Receivers,3609473447
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168528,Video Displays,21189791318
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168529,Broadcasting Accessories,20637212126
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168530,Traffic Signals,248049434
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168531,Audio Alarms,4173374808
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168532,Electrical Capacitors,6057284620
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168533,Electrical Resistors,1944814166
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168534,Printed Circuit Boards,17188826224
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168535,High-voltage Protection Equipment,904136492
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168536,Low-voltage Protection Equipment,18766419449
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168537,Electrical Control Boards,9342285959
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168538,Electrical Power Accessories,4160655843
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168539,Electric Filament,2638186294
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168540,Cathode Tubes,126584375
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168541,Semiconductor Devices,35760432693
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168542,Integrated Circuits,1.20252E+11
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168543,Other Electrical Machinery,21653731546
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168544,Insulated Wire,23944092957
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168545,Carbon-based Electronics,1696387117
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168546,Electrical Insulators,631385788
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168547,Metal Insulating Fittings,649960207
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168548,Electrical Parts,1595050609
17,Transportation,1786,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",178601,Electric Locomotives,112230182
17,Transportation,1786,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",178602,Other Locomotives,390328926
17,Transportation,1786,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",178603,Self-Propelled Rail Transport,603977122
17,Transportation,1786,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",178604,Railway Maintenance Vehicles,46403256
17,Transportation,1786,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",178605,Railway Passenger Cars,82669736
17,Transportation,1786,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",178606,Railway Freight Cars,234418987
17,Transportation,1786,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",178607,Locomotive Parts,1285141696
17,Transportation,1786,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",178608,Railway Track Fixtures,96170661
17,Transportation,1786,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",178609,Railway Cargo Containers,1398381737
17,Transportation,1787,Vehicles,178701,Tractors,1438486407
17,Transportation,1787,Vehicles,178702,Buses,1885611314
17,Transportation,1787,Vehicles,178703,Cars,9218296402
17,Transportation,1787,Vehicles,178704,Delivery Trucks,3267282548
17,Transportation,1787,Vehicles,178705,Special purpose motor vehicles,879381706
17,Transportation,1787,Vehicles,178706,Motor vehicle (8701 to 8705) chassis fitted with engine,120759201
17,Transportation,1787,Vehicles,178707,Vehicle Bodies (including cabs) for the motor vehicles (8701 to 8705),389165636
17,Transportation,1787,Vehicles,178708,Motor vehicles; parts and accessories (8701 to 8705),32121802422
17,Transportation,1787,Vehicles,178709,Work Trucks,136976958
17,Transportation,1787,Vehicles,178710,Tanks and Armored vehicles,192632319
17,Transportation,1787,Vehicles,178711,Motorcycles and cycles,7941156428
17,Transportation,1787,Vehicles,178712,"Bicycles, delivery tricycles, other cycles",3275812883
17,Transportation,1787,Vehicles,178713,Wheelchairs,628592621
17,Transportation,1787,Vehicles,178714,Bi-Wheel Vehicle Parts,7630630014
17,Transportation,1787,Vehicles,178715,Baby Carriages,1315294494
17,Transportation,1787,Vehicles,178716,"Trailers and semi-trailers, not mechanically propelled vehicles",4123025796
17,Transportation,1788,"Aircraft, spacecraft and parts ",178801,Non-powered Aircraft,3282140
17,Transportation,1788,"Aircraft, spacecraft and parts ",178802,"Planes, Helicopters, and/or Spacecraft",1086302486
17,Transportation,1788,"Aircraft, spacecraft and parts ",178803,Aircraft Parts,1513895076
17,Transportation,1788,"Aircraft, spacecraft and parts ",178804,Parachutes,6906397
17,Transportation,1788,"Aircraft, spacecraft and parts ",178805,Aircraft Launch Gear,18482699
17,Transportation,1789,"Ships, boats and floating structures",178901,Passenger and Cargo Ships,13470196675
17,Transportation,1789,"Ships, boats and floating structures",178902,Fishing Ships,167235767
17,Transportation,1789,"Ships, boats and floating structures",178903,Recreational Boats,414386652
17,Transportation,1789,"Ships, boats and floating structures",178904,Tug Boats,410818739
17,Transportation,1789,"Ships, boats and floating structures",178905,Special Purpose Ships,6706164472
17,Transportation,1789,"Ships, boats and floating structures",178906,Other Sea Vessels,326090996
17,Transportation,1789,"Ships, boats and floating structures",178907,Other Floating Structures,219844408
17,Transportation,1789,"Ships, boats and floating structures",178908,Scrap Vessels,70739556
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189001,Optical Fibers and optical fibre bundles,4077377790
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189002,Mirrors and Lenses,2102474898
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189003,Eyewear Frames,2003776098
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189004,Eyewear,3919081857
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189005,Binoculars and Telescopes,459663233
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189006,Cameras,537071716
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189007,Video Cameras,90987294
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189008,Image Projectors,63157076
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189009,Photocopiers,271602653
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189010,Photo Lab Equipment,1004325259
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189011,Microscopes,315179930
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189012,Non-optical Microscopes,38726743
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189013,LCDs,18596647758
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189014,Compasses,113732036
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189015,Surveying Equipment,1108110784
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189016,Balances,60354086
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189017,Drafting Tools,788838200
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189018,Medical Instruments,10038258675
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189019,Therapeutic Appliances,8106262861
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189020,Breathing Appliances,291904795
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189021,Orthopedic Appliances,1851352013
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189022,X-Ray Equipment,2207253977
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189023,Instructional Models,669324737
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189024,Tensile Testing Machines,135711073
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189025,Hydrometers,3348004285
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189026,Gas and Liquid Flow Measuring Instruments,2049126736
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189027,Chemical Analysis Instruments,3457330041
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189028,Utility Meters,2234069718
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189029,Revolution Counters,643411355
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189030,Oscilloscopes,2619932921
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189031,Other Measuring Instruments,4953905358
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189032,Thermostats,4266324332
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189033,Opto-Electric Instrument Parts,356133256
18,Instruments,1891,Clocks and watches and parts thereof,189101,Precious Metal Watches,272427299
18,Instruments,1891,Clocks and watches and parts thereof,189102,Base Metal Watches,2127705000
18,Instruments,1891,Clocks and watches and parts thereof,189103,Clocks with Watch Movements,16065101
18,Instruments,1891,Clocks and watches and parts thereof,189104,Dashboard Clocks,6892705
18,Instruments,1891,Clocks and watches and parts thereof,189105,Other Clocks,786156950
18,Instruments,1891,Clocks and watches and parts thereof,189106,Time Recording Instruments,112285720
18,Instruments,1891,Clocks and watches and parts thereof,189107,Time Switches,118193034
18,Instruments,1891,Clocks and watches and parts thereof,189108,Watch Movements,90831937
18,Instruments,1891,Clocks and watches and parts thereof,189109,Clock Movements,24065915
18,Instruments,1891,Clocks and watches and parts thereof,189110,Incomplete Movement Sets,19296164
18,Instruments,1891,Clocks and watches and parts thereof,189111,Watch Cases and Parts,489871796
18,Instruments,1891,Clocks and watches and parts thereof,189112,Clock Cases and Parts,6175478
18,Instruments,1891,Clocks and watches and parts thereof,189113,Watch Straps,520886226
18,Instruments,1891,Clocks and watches and parts thereof,189114,Other Clocks and Watches,291287018
18,Instruments,1892,Musical instruments; parts and accessories of such articles,189201,Pianos,45613380
18,Instruments,1892,Musical instruments; parts and accessories of such articles,189202,String Instruments,475499827
18,Instruments,1892,Musical instruments; parts and accessories of such articles,189205,Wind Instruments,164485002
18,Instruments,1892,Musical instruments; parts and accessories of such articles,189206,Percussion,124285358
18,Instruments,1892,Musical instruments; parts and accessories of such articles,189207,Electric Musical Instruments,861550671
18,Instruments,1892,Musical instruments; parts and accessories of such articles,189208,Other Musical Instruments,65878051
18,Instruments,1892,Musical instruments; parts and accessories of such articles,189209,Musical Instrument Parts,288073066
19,Weapons,1993,Arms and ammunition; parts and accessories thereof,199301,Military Weapons,202068315
19,Weapons,1993,Arms and ammunition; parts and accessories thereof,199302,Handguns,1725873
19,Weapons,1993,Arms and ammunition; parts and accessories thereof,199303,Other Firearms,35080478
19,Weapons,1993,Arms and ammunition; parts and accessories thereof,199304,"Spring, Air, and Gas Guns",135272317
19,Weapons,1993,Arms and ammunition; parts and accessories thereof,199305,Weapons Parts and Accessories,59241573
19,Weapons,1993,Arms and ammunition; parts and accessories thereof,199306,Explosive Ammunition,110596134
19,Weapons,1993,Arms and ammunition; parts and accessories thereof,199307,Bladed Weapons and Accessories,19671162
20,Miscellaneous,2094,Furniture,209401,Seats,26707948287
20,Miscellaneous,2094,Furniture,209402,Medical Furniture,1023653740
20,Miscellaneous,2094,Furniture,209403,Other Furniture,27804308066
20,Miscellaneous,2094,Furniture,209404,Mattresses,8491168559
20,Miscellaneous,2094,Furniture,209405,Light Fixtures,31403544082
20,Miscellaneous,2094,Furniture,209406,Prefabricated Buildings,1663188372
20,Miscellaneous,2095,Toys,209503,Other toys,33395964279
20,Miscellaneous,2095,Toys,209504,Video and Card Games,14194637066
20,Miscellaneous,2095,Toys,209505,Party Decorations,7503584764
20,Miscellaneous,2095,Toys,209506,Sports Equipment,16104259063
20,Miscellaneous,2095,Toys,209507,Fishing and Hunting Equipment,1674443112
20,Miscellaneous,2095,Toys,209508,Fairground Amusements,91751572
20,Miscellaneous,2096,Miscellaneous manufactured articles,209601,Worked Ivory and Bone,38736348
20,Miscellaneous,2096,Miscellaneous manufactured articles,209602,Vegetable and Mineral Carvings,136040388
20,Miscellaneous,2096,Miscellaneous manufactured articles,209603,Brooms,4919758682
20,Miscellaneous,2096,Miscellaneous manufactured articles,209604,Hand Sifters,14563541
20,Miscellaneous,2096,Miscellaneous manufactured articles,209605,Travel Kits,138203709
20,Miscellaneous,2096,Miscellaneous manufactured articles,209606,Buttons,492861669
20,Miscellaneous,2096,Miscellaneous manufactured articles,209607,Zippers,1025031577
20,Miscellaneous,2096,Miscellaneous manufactured articles,209608,Pens,1443070318
20,Miscellaneous,2096,Miscellaneous manufactured articles,209609,Pencils and Crayons,613693825
20,Miscellaneous,2096,Miscellaneous manufactured articles,209610,Chalkboards,434940640
20,Miscellaneous,2096,Miscellaneous manufactured articles,209611,Rubber Stamps,61602729
20,Miscellaneous,2096,Miscellaneous manufactured articles,209612,Ink Ribbons,175326577
20,Miscellaneous,2096,Miscellaneous manufactured articles,209613,Lighters,787351689
20,Miscellaneous,2096,Miscellaneous manufactured articles,209614,Smoking Pipes,224837769
20,Miscellaneous,2096,Miscellaneous manufactured articles,209615,Combs,1110292826
20,Miscellaneous,2096,Miscellaneous manufactured articles,209616,Scent Sprays,871857618
20,Miscellaneous,2096,Miscellaneous manufactured articles,209617,Vacuum Flask,2400716378
20,Miscellaneous,2096,Miscellaneous manufactured articles,209618,Mannequins,225339709
21,Arts and Antiques,2197,Works of art; collectors' pieces and antiques,219701,Paintings,421392501
21,Arts and Antiques,2197,Works of art; collectors' pieces and antiques,219702,Prints,2059193
21,Arts and Antiques,2197,Works of art; collectors' pieces and antiques,219703,Sculptures,37197139
21,Arts and Antiques,2197,Works of art; collectors' pieces and antiques,219704,Revenue Stamps,488128
21,Arts and Antiques,2197,Works of art; collectors' pieces and antiques,219705,Collector's Items,48137989
21,Arts and Antiques,2197,Works of art; collectors' pieces and antiques,219706,Antiques,211241046
